reportDate;country_name_german;cases;deaths;countryCode;population_number;population_density
25-02-2020;Thailand;37;0;TH;65931550;128
26-02-2020;Thailand;40;0;TH;65931550;128
27-02-2020;Thailand;40;0;TH;65931550;128
28-02-2020;Thailand;41;0;TH;65931550;128
29-02-2020;Thailand;42;0;TH;65931550;128
01-03-2020;Thailand;42;1;TH;65931550;128
02-03-2020;Thailand;43;1;TH;65931550;128
03-03-2020;Thailand;43;1;TH;65931550;128
04-03-2020;Thailand;43;1;TH;65931550;128
05-03-2020;Thailand;47;1;TH;65931550;128
06-03-2020;Thailand;48;1;TH;65931550;128
07-03-2020;Thailand;50;1;TH;65931550;128
08-03-2020;Thailand;50;1;TH;65931550;128
09-03-2020;Thailand;50;1;TH;65931550;128
10-03-2020;Thailand;53;1;TH;65931550;128
11-03-2020;Thailand;59;1;TH;65931550;128
12-03-2020;Thailand;70;1;TH;65931550;128
13-03-2020;Thailand;75;1;TH;65931550;128
14-03-2020;Thailand;82;1;TH;65931550;128
15-03-2020;Thailand;114;1;TH;65931550;128
16-03-2020;Thailand;147;1;TH;65931550;128
17-03-2020;Thailand;177;1;TH;65931550;128
18-03-2020;Thailand;212;1;TH;65931550;128
19-03-2020;Thailand;272;1;TH;65931550;128
20-03-2020;Thailand;322;1;TH;65931550;128
21-03-2020;Thailand;411;1;TH;65931550;128
22-03-2020;Thailand;599;1;TH;65931550;128
23-03-2020;Thailand;721;1;TH;65931550;128
24-03-2020;Thailand;827;4;TH;65931550;128
25-03-2020;Thailand;934;4;TH;65931550;128
26-03-2020;Thailand;1045;4;TH;65931550;128
22-01-2020;Frankreich;0;0;FR;66628000;103
23-01-2020;Frankreich;0;0;FR;66628000;103
24-01-2020;Frankreich;2;0;FR;66628000;103
25-01-2020;Frankreich;3;0;FR;66628000;103
26-01-2020;Frankreich;3;0;FR;66628000;103
27-01-2020;Frankreich;3;0;FR;66628000;103
28-01-2020;Frankreich;4;0;FR;66628000;103
29-01-2020;Frankreich;5;0;FR;66628000;103
30-01-2020;Frankreich;5;0;FR;66628000;103
31-01-2020;Frankreich;5;0;FR;66628000;103
01-02-2020;Frankreich;6;0;FR;66628000;103
02-02-2020;Frankreich;6;0;FR;66628000;103
03-02-2020;Frankreich;6;0;FR;66628000;103
04-02-2020;Frankreich;6;0;FR;66628000;103
05-02-2020;Frankreich;6;0;FR;66628000;103
06-02-2020;Frankreich;6;0;FR;66628000;103
07-02-2020;Frankreich;6;0;FR;66628000;103
08-02-2020;Frankreich;11;0;FR;66628000;103
09-02-2020;Frankreich;11;0;FR;66628000;103
10-02-2020;Frankreich;11;0;FR;66628000;103
11-02-2020;Frankreich;11;0;FR;66628000;103
12-02-2020;Frankreich;11;0;FR;66628000;103
13-02-2020;Frankreich;11;0;FR;66628000;103
14-02-2020;Frankreich;11;0;FR;66628000;103
15-02-2020;Frankreich;12;1;FR;66628000;103
16-02-2020;Frankreich;12;1;FR;66628000;103
17-02-2020;Frankreich;12;1;FR;66628000;103
18-02-2020;Frankreich;12;1;FR;66628000;103
19-02-2020;Frankreich;12;1;FR;66628000;103
20-02-2020;Frankreich;12;1;FR;66628000;103
21-02-2020;Frankreich;12;1;FR;66628000;103
22-02-2020;Frankreich;12;1;FR;66628000;103
23-02-2020;Frankreich;12;1;FR;66628000;103
24-02-2020;Frankreich;12;1;FR;66628000;103
25-02-2020;Frankreich;14;1;FR;66628000;103
26-02-2020;Frankreich;18;2;FR;66628000;103
27-02-2020;Frankreich;38;2;FR;66628000;103
28-02-2020;Frankreich;57;2;FR;66628000;103
29-02-2020;Frankreich;100;2;FR;66628000;103
01-03-2020;Frankreich;130;2;FR;66628000;103
02-03-2020;Frankreich;191;3;FR;66628000;103
03-03-2020;Frankreich;204;4;FR;66628000;103
04-03-2020;Frankreich;288;4;FR;66628000;103
05-03-2020;Frankreich;380;6;FR;66628000;103
06-03-2020;Frankreich;656;9;FR;66628000;103
07-03-2020;Frankreich;959;11;FR;66628000;103
08-03-2020;Frankreich;1136;19;FR;66628000;103
09-03-2020;Frankreich;1219;19;FR;66628000;103
10-03-2020;Frankreich;1794;33;FR;66628000;103
11-03-2020;Frankreich;2293;48;FR;66628000;103
12-03-2020;Frankreich;2293;48;FR;66628000;103
13-03-2020;Frankreich;3681;79;FR;66628000;103
14-03-2020;Frankreich;4496;91;FR;66628000;103
15-03-2020;Frankreich;4532;91;FR;66628000;103
16-03-2020;Frankreich;6683;149;FR;66628000;103
17-03-2020;Frankreich;7715;149;FR;66628000;103
18-03-2020;Frankreich;9124;149;FR;66628000;103
19-03-2020;Frankreich;10970;244;FR;66628000;103
20-03-2020;Frankreich;12758;451;FR;66628000;103
21-03-2020;Frankreich;14463;563;FR;66628000;103
22-03-2020;Frankreich;16243;676;FR;66628000;103
23-03-2020;Frankreich;20123;862;FR;66628000;103
24-03-2020;Frankreich;22622;1102;FR;66628000;103
25-03-2020;Frankreich;25600;1333;FR;66628000;103
26-03-2020;Frankreich;29551;1698;FR;66628000;103
22-01-2020;Polen;0;0;PL;38454576;122
23-01-2020;Polen;0;0;PL;38454576;122
24-01-2020;Polen;0;0;PL;38454576;122
25-01-2020;Polen;0;0;PL;38454576;122
26-01-2020;Polen;0;0;PL;38454576;122
27-01-2020;Polen;0;0;PL;38454576;122
28-01-2020;Polen;0;0;PL;38454576;122
29-01-2020;Polen;0;0;PL;38454576;122
30-01-2020;Polen;0;0;PL;38454576;122
31-01-2020;Polen;0;0;PL;38454576;122
01-02-2020;Polen;0;0;PL;38454576;122
02-02-2020;Polen;0;0;PL;38454576;122
03-02-2020;Polen;0;0;PL;38454576;122
04-02-2020;Polen;0;0;PL;38454576;122
05-02-2020;Polen;0;0;PL;38454576;122
06-02-2020;Polen;0;0;PL;38454576;122
07-02-2020;Polen;0;0;PL;38454576;122
08-02-2020;Polen;0;0;PL;38454576;122
09-02-2020;Polen;0;0;PL;38454576;122
10-02-2020;Polen;0;0;PL;38454576;122
11-02-2020;Polen;0;0;PL;38454576;122
12-02-2020;Polen;0;0;PL;38454576;122
13-02-2020;Polen;0;0;PL;38454576;122
14-02-2020;Polen;0;0;PL;38454576;122
15-02-2020;Polen;0;0;PL;38454576;122
16-02-2020;Polen;0;0;PL;38454576;122
17-02-2020;Polen;0;0;PL;38454576;122
18-02-2020;Polen;0;0;PL;38454576;122
19-02-2020;Polen;0;0;PL;38454576;122
20-02-2020;Polen;0;0;PL;38454576;122
21-02-2020;Polen;0;0;PL;38454576;122
22-02-2020;Polen;0;0;PL;38454576;122
23-02-2020;Polen;0;0;PL;38454576;122
24-02-2020;Polen;0;0;PL;38454576;122
25-02-2020;Polen;0;0;PL;38454576;122
26-02-2020;Polen;0;0;PL;38454576;122
27-02-2020;Polen;0;0;PL;38454576;122
28-02-2020;Polen;0;0;PL;38454576;122
29-02-2020;Polen;0;0;PL;38454576;122
01-03-2020;Polen;0;0;PL;38454576;122
02-03-2020;Polen;0;0;PL;38454576;122
03-03-2020;Polen;0;0;PL;38454576;122
04-03-2020;Polen;1;0;PL;38454576;122
05-03-2020;Polen;1;0;PL;38454576;122
06-03-2020;Polen;5;0;PL;38454576;122
07-03-2020;Polen;5;0;PL;38454576;122
08-03-2020;Polen;11;0;PL;38454576;122
09-03-2020;Polen;16;0;PL;38454576;122
10-03-2020;Polen;22;0;PL;38454576;122
11-03-2020;Polen;31;0;PL;38454576;122
12-03-2020;Polen;49;1;PL;38454576;122
13-03-2020;Polen;68;2;PL;38454576;122
14-03-2020;Polen;103;3;PL;38454576;122
15-03-2020;Polen;119;3;PL;38454576;122
16-03-2020;Polen;177;4;PL;38454576;122
17-03-2020;Polen;238;5;PL;38454576;122
18-03-2020;Polen;251;5;PL;38454576;122
19-03-2020;Polen;355;5;PL;38454576;122
20-03-2020;Polen;425;5;PL;38454576;122
21-03-2020;Polen;536;5;PL;38454576;122
22-03-2020;Polen;634;7;PL;38454576;122
23-03-2020;Polen;749;8;PL;38454576;122
24-03-2020;Polen;901;10;PL;38454576;122
25-03-2020;Polen;1051;14;PL;38454576;122
26-03-2020;Polen;1221;16;PL;38454576;122
22-01-2020;Cyprus;0;0;;;
23-01-2020;Cyprus;0;0;;;
24-01-2020;Cyprus;0;0;;;
25-01-2020;Cyprus;0;0;;;
26-01-2020;Cyprus;0;0;;;
27-01-2020;Cyprus;0;0;;;
28-01-2020;Cyprus;0;0;;;
29-01-2020;Cyprus;0;0;;;
30-01-2020;Cyprus;0;0;;;
31-01-2020;Cyprus;0;0;;;
01-02-2020;Cyprus;0;0;;;
02-02-2020;Cyprus;0;0;;;
03-02-2020;Cyprus;0;0;;;
04-02-2020;Cyprus;0;0;;;
05-02-2020;Cyprus;0;0;;;
06-02-2020;Cyprus;0;0;;;
07-02-2020;Cyprus;0;0;;;
08-02-2020;Cyprus;0;0;;;
09-02-2020;Cyprus;0;0;;;
10-02-2020;Cyprus;0;0;;;
11-02-2020;Cyprus;0;0;;;
12-02-2020;Cyprus;0;0;;;
13-02-2020;Cyprus;0;0;;;
14-02-2020;Cyprus;0;0;;;
15-02-2020;Cyprus;0;0;;;
16-02-2020;Cyprus;0;0;;;
17-02-2020;Cyprus;0;0;;;
18-02-2020;Cyprus;0;0;;;
19-02-2020;Cyprus;0;0;;;
20-02-2020;Cyprus;0;0;;;
21-02-2020;Cyprus;0;0;;;
22-02-2020;Cyprus;0;0;;;
23-02-2020;Cyprus;0;0;;;
24-02-2020;Cyprus;0;0;;;
25-02-2020;Cyprus;0;0;;;
26-02-2020;Cyprus;0;0;;;
27-02-2020;Cyprus;0;0;;;
28-02-2020;Cyprus;0;0;;;
29-02-2020;Cyprus;0;0;;;
01-03-2020;Cyprus;0;0;;;
02-03-2020;Cyprus;0;0;;;
03-03-2020;Cyprus;0;0;;;
04-03-2020;Cyprus;0;0;;;
05-03-2020;Cyprus;0;0;;;
06-03-2020;Cyprus;0;0;;;
07-03-2020;Cyprus;0;0;;;
08-03-2020;Cyprus;0;0;;;
09-03-2020;Cyprus;2;0;;;
10-03-2020;Cyprus;3;0;;;
11-03-2020;Cyprus;6;0;;;
12-03-2020;Cyprus;6;0;;;
13-03-2020;Cyprus;14;0;;;
14-03-2020;Cyprus;26;0;;;
15-03-2020;Cyprus;26;0;;;
16-03-2020;Cyprus;33;0;;;
17-03-2020;Cyprus;46;0;;;
18-03-2020;Cyprus;49;0;;;
19-03-2020;Cyprus;67;0;;;
20-03-2020;Cyprus;67;0;;;
21-03-2020;Cyprus;84;0;;;
22-03-2020;Cyprus;95;1;;;
23-03-2020;Cyprus;116;1;;;
24-03-2020;Cyprus;124;3;;;
25-03-2020;Cyprus;132;3;;;
26-03-2020;Cyprus;146;3;;;
22-01-2020;Ägypten;0;0;EG;94798827;93
23-01-2020;Ägypten;0;0;EG;94798827;93
24-01-2020;Ägypten;0;0;EG;94798827;93
25-01-2020;Ägypten;0;0;EG;94798827;93
26-01-2020;Ägypten;0;0;EG;94798827;93
27-01-2020;Ägypten;0;0;EG;94798827;93
28-01-2020;Ägypten;0;0;EG;94798827;93
29-01-2020;Ägypten;0;0;EG;94798827;93
30-01-2020;Ägypten;0;0;EG;94798827;93
31-01-2020;Ägypten;0;0;EG;94798827;93
01-02-2020;Ägypten;0;0;EG;94798827;93
02-02-2020;Ägypten;0;0;EG;94798827;93
03-02-2020;Ägypten;0;0;EG;94798827;93
04-02-2020;Ägypten;0;0;EG;94798827;93
05-02-2020;Ägypten;0;0;EG;94798827;93
06-02-2020;Ägypten;0;0;EG;94798827;93
07-02-2020;Ägypten;0;0;EG;94798827;93
08-02-2020;Ägypten;0;0;EG;94798827;93
09-02-2020;Ägypten;0;0;EG;94798827;93
10-02-2020;Ägypten;0;0;EG;94798827;93
11-02-2020;Ägypten;0;0;EG;94798827;93
12-02-2020;Ägypten;0;0;EG;94798827;93
13-02-2020;Ägypten;0;0;EG;94798827;93
14-02-2020;Ägypten;1;0;EG;94798827;93
15-02-2020;Ägypten;1;0;EG;94798827;93
16-02-2020;Ägypten;1;0;EG;94798827;93
17-02-2020;Ägypten;1;0;EG;94798827;93
18-02-2020;Ägypten;1;0;EG;94798827;93
19-02-2020;Ägypten;1;0;EG;94798827;93
20-02-2020;Ägypten;1;0;EG;94798827;93
21-02-2020;Ägypten;1;0;EG;94798827;93
22-02-2020;Ägypten;1;0;EG;94798827;93
23-02-2020;Ägypten;1;0;EG;94798827;93
24-02-2020;Ägypten;1;0;EG;94798827;93
25-02-2020;Ägypten;1;0;EG;94798827;93
26-02-2020;Ägypten;1;0;EG;94798827;93
27-02-2020;Ägypten;1;0;EG;94798827;93
28-02-2020;Ägypten;1;0;EG;94798827;93
29-02-2020;Ägypten;1;0;EG;94798827;93
01-03-2020;Ägypten;2;0;EG;94798827;93
02-03-2020;Ägypten;2;0;EG;94798827;93
03-03-2020;Ägypten;2;0;EG;94798827;93
04-03-2020;Ägypten;2;0;EG;94798827;93
05-03-2020;Ägypten;3;0;EG;94798827;93
06-03-2020;Ägypten;15;0;EG;94798827;93
07-03-2020;Ägypten;15;0;EG;94798827;93
08-03-2020;Ägypten;49;1;EG;94798827;93
09-03-2020;Ägypten;55;1;EG;94798827;93
10-03-2020;Ägypten;59;1;EG;94798827;93
11-03-2020;Ägypten;60;1;EG;94798827;93
12-03-2020;Ägypten;67;1;EG;94798827;93
13-03-2020;Ägypten;80;2;EG;94798827;93
14-03-2020;Ägypten;109;2;EG;94798827;93
15-03-2020;Ägypten;110;2;EG;94798827;93
16-03-2020;Ägypten;150;2;EG;94798827;93
17-03-2020;Ägypten;196;4;EG;94798827;93
18-03-2020;Ägypten;196;6;EG;94798827;93
19-03-2020;Ägypten;256;6;EG;94798827;93
20-03-2020;Ägypten;285;8;EG;94798827;93
21-03-2020;Ägypten;294;10;EG;94798827;93
22-03-2020;Ägypten;327;14;EG;94798827;93
23-03-2020;Ägypten;366;19;EG;94798827;93
24-03-2020;Ägypten;402;20;EG;94798827;93
25-03-2020;Ägypten;456;21;EG;94798827;93
26-03-2020;Ägypten;495;24;EG;94798827;93
22-01-2020;Taiwan;1;0;;;
23-01-2020;Taiwan;1;0;;;
24-01-2020;Taiwan;3;0;;;
25-01-2020;Taiwan;3;0;;;
26-01-2020;Taiwan;4;0;;;
27-01-2020;Taiwan;5;0;;;
28-01-2020;Taiwan;8;0;;;
29-01-2020;Taiwan;8;0;;;
30-01-2020;Taiwan;9;0;;;
31-01-2020;Taiwan;10;0;;;
01-02-2020;Taiwan;10;0;;;
02-02-2020;Taiwan;10;0;;;
03-02-2020;Taiwan;10;0;;;
04-02-2020;Taiwan;11;0;;;
05-02-2020;Taiwan;11;0;;;
06-02-2020;Taiwan;16;0;;;
07-02-2020;Taiwan;16;0;;;
08-02-2020;Taiwan;17;0;;;
09-02-2020;Taiwan;18;0;;;
10-02-2020;Taiwan;18;0;;;
11-02-2020;Taiwan;18;0;;;
12-02-2020;Taiwan;18;0;;;
13-02-2020;Taiwan;18;0;;;
14-02-2020;Taiwan;18;0;;;
15-02-2020;Taiwan;18;0;;;
16-02-2020;Taiwan;20;1;;;
17-02-2020;Taiwan;22;1;;;
18-02-2020;Taiwan;22;1;;;
19-02-2020;Taiwan;23;1;;;
20-02-2020;Taiwan;24;1;;;
21-02-2020;Taiwan;26;1;;;
22-02-2020;Taiwan;26;1;;;
23-02-2020;Taiwan;28;1;;;
24-02-2020;Taiwan;30;1;;;
25-02-2020;Taiwan;31;1;;;
26-02-2020;Taiwan;32;1;;;
27-02-2020;Taiwan;32;1;;;
28-02-2020;Taiwan;34;1;;;
29-02-2020;Taiwan;39;1;;;
01-03-2020;Taiwan;40;1;;;
02-03-2020;Taiwan;41;1;;;
03-03-2020;Taiwan;42;1;;;
04-03-2020;Taiwan;42;1;;;
05-03-2020;Taiwan;44;1;;;
06-03-2020;Taiwan;45;1;;;
07-03-2020;Taiwan;45;1;;;
08-03-2020;Taiwan;45;1;;;
09-03-2020;Taiwan;45;1;;;
10-03-2020;Taiwan;47;1;;;
11-03-2020;Taiwan;48;1;;;
12-03-2020;Taiwan;49;1;;;
13-03-2020;Taiwan;50;1;;;
14-03-2020;Taiwan;53;1;;;
15-03-2020;Taiwan;59;1;;;
16-03-2020;Taiwan;67;1;;;
17-03-2020;Taiwan;77;1;;;
18-03-2020;Taiwan;100;1;;;
19-03-2020;Taiwan;108;1;;;
20-03-2020;Taiwan;135;2;;;
21-03-2020;Taiwan;153;2;;;
22-03-2020;Taiwan;169;2;;;
23-03-2020;Taiwan;195;2;;;
24-03-2020;Taiwan;215;2;;;
25-03-2020;Taiwan;235;2;;;
26-03-2020;Taiwan;252;2;;;
22-01-2020;Brunei;0;0;BN;417784;72
23-01-2020;Brunei;0;0;BN;417784;72
24-01-2020;Brunei;0;0;BN;417784;72
25-01-2020;Brunei;0;0;BN;417784;72
26-01-2020;Brunei;0;0;BN;417784;72
27-01-2020;Brunei;0;0;BN;417784;72
28-01-2020;Brunei;0;0;BN;417784;72
29-01-2020;Brunei;0;0;BN;417784;72
30-01-2020;Brunei;0;0;BN;417784;72
31-01-2020;Brunei;0;0;BN;417784;72
01-02-2020;Brunei;0;0;BN;417784;72
02-02-2020;Brunei;0;0;BN;417784;72
03-02-2020;Brunei;0;0;BN;417784;72
04-02-2020;Brunei;0;0;BN;417784;72
05-02-2020;Brunei;0;0;BN;417784;72
06-02-2020;Brunei;0;0;BN;417784;72
07-02-2020;Brunei;0;0;BN;417784;72
08-02-2020;Brunei;0;0;BN;417784;72
09-02-2020;Brunei;0;0;BN;417784;72
10-02-2020;Brunei;0;0;BN;417784;72
11-02-2020;Brunei;0;0;BN;417784;72
12-02-2020;Brunei;0;0;BN;417784;72
13-02-2020;Brunei;0;0;BN;417784;72
14-02-2020;Brunei;0;0;BN;417784;72
15-02-2020;Brunei;0;0;BN;417784;72
16-02-2020;Brunei;0;0;BN;417784;72
17-02-2020;Brunei;0;0;BN;417784;72
18-02-2020;Brunei;0;0;BN;417784;72
19-02-2020;Brunei;0;0;BN;417784;72
20-02-2020;Brunei;0;0;BN;417784;72
21-02-2020;Brunei;0;0;BN;417784;72
22-02-2020;Brunei;0;0;BN;417784;72
23-02-2020;Brunei;0;0;BN;417784;72
24-02-2020;Brunei;0;0;BN;417784;72
25-02-2020;Brunei;0;0;BN;417784;72
26-02-2020;Brunei;0;0;BN;417784;72
27-02-2020;Brunei;0;0;BN;417784;72
28-02-2020;Brunei;0;0;BN;417784;72
29-02-2020;Brunei;0;0;BN;417784;72
01-03-2020;Brunei;0;0;BN;417784;72
02-03-2020;Brunei;0;0;BN;417784;72
03-03-2020;Brunei;0;0;BN;417784;72
04-03-2020;Brunei;0;0;BN;417784;72
05-03-2020;Brunei;0;0;BN;417784;72
06-03-2020;Brunei;0;0;BN;417784;72
07-03-2020;Brunei;0;0;BN;417784;72
08-03-2020;Brunei;0;0;BN;417784;72
09-03-2020;Brunei;1;0;BN;417784;72
10-03-2020;Brunei;1;0;BN;417784;72
11-03-2020;Brunei;11;0;BN;417784;72
12-03-2020;Brunei;11;0;BN;417784;72
13-03-2020;Brunei;37;0;BN;417784;72
14-03-2020;Brunei;40;0;BN;417784;72
15-03-2020;Brunei;50;0;BN;417784;72
16-03-2020;Brunei;54;0;BN;417784;72
17-03-2020;Brunei;56;0;BN;417784;72
18-03-2020;Brunei;68;0;BN;417784;72
19-03-2020;Brunei;75;0;BN;417784;72
20-03-2020;Brunei;78;0;BN;417784;72
21-03-2020;Brunei;83;0;BN;417784;72
22-03-2020;Brunei;88;0;BN;417784;72
23-03-2020;Brunei;91;0;BN;417784;72
24-03-2020;Brunei;104;0;BN;417784;72
25-03-2020;Brunei;109;0;BN;417784;72
26-03-2020;Brunei;114;0;BN;417784;72
22-01-2020;Island;0;0;IS;357050;3
23-01-2020;Island;0;0;IS;357050;3
24-01-2020;Island;0;0;IS;357050;3
25-01-2020;Island;0;0;IS;357050;3
26-01-2020;Island;0;0;IS;357050;3
27-01-2020;Island;0;0;IS;357050;3
28-01-2020;Island;0;0;IS;357050;3
29-01-2020;Island;0;0;IS;357050;3
30-01-2020;Island;0;0;IS;357050;3
31-01-2020;Island;0;0;IS;357050;3
01-02-2020;Island;0;0;IS;357050;3
02-02-2020;Island;0;0;IS;357050;3
03-02-2020;Island;0;0;IS;357050;3
04-02-2020;Island;0;0;IS;357050;3
05-02-2020;Island;0;0;IS;357050;3
06-02-2020;Island;0;0;IS;357050;3
07-02-2020;Island;0;0;IS;357050;3
08-02-2020;Island;0;0;IS;357050;3
09-02-2020;Island;0;0;IS;357050;3
10-02-2020;Island;0;0;IS;357050;3
11-02-2020;Island;0;0;IS;357050;3
12-02-2020;Island;0;0;IS;357050;3
13-02-2020;Island;0;0;IS;357050;3
14-02-2020;Island;0;0;IS;357050;3
15-02-2020;Island;0;0;IS;357050;3
16-02-2020;Island;0;0;IS;357050;3
17-02-2020;Island;0;0;IS;357050;3
18-02-2020;Island;0;0;IS;357050;3
19-02-2020;Island;0;0;IS;357050;3
20-02-2020;Island;0;0;IS;357050;3
21-02-2020;Island;0;0;IS;357050;3
22-02-2020;Island;0;0;IS;357050;3
23-02-2020;Island;0;0;IS;357050;3
24-02-2020;Island;0;0;IS;357050;3
25-02-2020;Island;0;0;IS;357050;3
26-02-2020;Island;0;0;IS;357050;3
27-02-2020;Island;0;0;IS;357050;3
28-02-2020;Island;1;0;IS;357050;3
29-02-2020;Island;1;0;IS;357050;3
01-03-2020;Island;3;0;IS;357050;3
02-03-2020;Island;6;0;IS;357050;3
03-03-2020;Island;11;0;IS;357050;3
04-03-2020;Island;26;0;IS;357050;3
05-03-2020;Island;34;0;IS;357050;3
06-03-2020;Island;43;0;IS;357050;3
07-03-2020;Island;50;0;IS;357050;3
08-03-2020;Island;50;0;IS;357050;3
09-03-2020;Island;58;0;IS;357050;3
10-03-2020;Island;69;0;IS;357050;3
11-03-2020;Island;85;0;IS;357050;3
12-03-2020;Island;103;0;IS;357050;3
13-03-2020;Island;134;0;IS;357050;3
14-03-2020;Island;156;0;IS;357050;3
15-03-2020;Island;171;5;IS;357050;3
16-03-2020;Island;180;0;IS;357050;3
17-03-2020;Island;220;1;IS;357050;3
18-03-2020;Island;250;1;IS;357050;3
19-03-2020;Island;330;1;IS;357050;3
20-03-2020;Island;409;0;IS;357050;3
21-03-2020;Island;473;1;IS;357050;3
22-03-2020;Island;568;1;IS;357050;3
23-03-2020;Island;588;1;IS;357050;3
24-03-2020;Island;648;2;IS;357050;3
25-03-2020;Island;737;2;IS;357050;3
26-03-2020;Island;802;2;IS;357050;3
22-01-2020;Russland;0;0;RU;146804372;8
23-01-2020;Russland;0;0;RU;146804372;8
24-01-2020;Russland;0;0;RU;146804372;8
25-01-2020;Russland;0;0;RU;146804372;8
26-01-2020;Russland;0;0;RU;146804372;8
27-01-2020;Russland;0;0;RU;146804372;8
28-01-2020;Russland;0;0;RU;146804372;8
29-01-2020;Russland;0;0;RU;146804372;8
30-01-2020;Russland;0;0;RU;146804372;8
31-01-2020;Russland;2;0;RU;146804372;8
01-02-2020;Russland;2;0;RU;146804372;8
02-02-2020;Russland;2;0;RU;146804372;8
03-02-2020;Russland;2;0;RU;146804372;8
04-02-2020;Russland;2;0;RU;146804372;8
05-02-2020;Russland;2;0;RU;146804372;8
06-02-2020;Russland;2;0;RU;146804372;8
07-02-2020;Russland;2;0;RU;146804372;8
08-02-2020;Russland;2;0;RU;146804372;8
09-02-2020;Russland;2;0;RU;146804372;8
10-02-2020;Russland;2;0;RU;146804372;8
11-02-2020;Russland;2;0;RU;146804372;8
12-02-2020;Russland;2;0;RU;146804372;8
13-02-2020;Russland;2;0;RU;146804372;8
14-02-2020;Russland;2;0;RU;146804372;8
15-02-2020;Russland;2;0;RU;146804372;8
16-02-2020;Russland;2;0;RU;146804372;8
17-02-2020;Russland;2;0;RU;146804372;8
18-02-2020;Russland;2;0;RU;146804372;8
19-02-2020;Russland;2;0;RU;146804372;8
20-02-2020;Russland;2;0;RU;146804372;8
21-02-2020;Russland;2;0;RU;146804372;8
22-02-2020;Russland;2;0;RU;146804372;8
23-02-2020;Russland;2;0;RU;146804372;8
24-02-2020;Russland;2;0;RU;146804372;8
25-02-2020;Russland;2;0;RU;146804372;8
26-02-2020;Russland;2;0;RU;146804372;8
27-02-2020;Russland;2;0;RU;146804372;8
28-02-2020;Russland;2;0;RU;146804372;8
29-02-2020;Russland;2;0;RU;146804372;8
01-03-2020;Russland;2;0;RU;146804372;8
02-03-2020;Russland;3;0;RU;146804372;8
03-03-2020;Russland;3;0;RU;146804372;8
04-03-2020;Russland;3;0;RU;146804372;8
05-03-2020;Russland;4;0;RU;146804372;8
06-03-2020;Russland;13;0;RU;146804372;8
07-03-2020;Russland;13;0;RU;146804372;8
08-03-2020;Russland;17;0;RU;146804372;8
09-03-2020;Russland;17;0;RU;146804372;8
10-03-2020;Russland;20;0;RU;146804372;8
11-03-2020;Russland;20;0;RU;146804372;8
12-03-2020;Russland;28;0;RU;146804372;8
13-03-2020;Russland;45;0;RU;146804372;8
14-03-2020;Russland;59;0;RU;146804372;8
15-03-2020;Russland;63;0;RU;146804372;8
16-03-2020;Russland;90;0;RU;146804372;8
17-03-2020;Russland;114;0;RU;146804372;8
18-03-2020;Russland;147;0;RU;146804372;8
19-03-2020;Russland;199;1;RU;146804372;8
20-03-2020;Russland;253;1;RU;146804372;8
21-03-2020;Russland;306;1;RU;146804372;8
22-03-2020;Russland;367;1;RU;146804372;8
23-03-2020;Russland;438;1;RU;146804372;8
24-03-2020;Russland;495;1;RU;146804372;8
25-03-2020;Russland;658;3;RU;146804372;8
26-03-2020;Russland;840;3;RU;146804372;8
22-01-2020;Australien;0;0;AU;23401892;3
23-01-2020;Australien;0;0;AU;23401892;3
24-01-2020;Australien;0;0;AU;23401892;3
25-01-2020;Australien;0;0;AU;23401892;3
26-01-2020;Australien;4;0;AU;23401892;3
27-01-2020;Australien;5;0;AU;23401892;3
28-01-2020;Australien;5;0;AU;23401892;3
29-01-2020;Australien;6;0;AU;23401892;3
30-01-2020;Australien;9;0;AU;23401892;3
31-01-2020;Australien;9;0;AU;23401892;3
01-02-2020;Australien;12;0;AU;23401892;3
02-02-2020;Australien;12;0;AU;23401892;3
03-02-2020;Australien;12;0;AU;23401892;3
04-02-2020;Australien;13;0;AU;23401892;3
05-02-2020;Australien;13;0;AU;23401892;3
06-02-2020;Australien;14;0;AU;23401892;3
07-02-2020;Australien;15;0;AU;23401892;3
08-02-2020;Australien;15;0;AU;23401892;3
09-02-2020;Australien;15;0;AU;23401892;3
10-02-2020;Australien;15;0;AU;23401892;3
11-02-2020;Australien;15;0;AU;23401892;3
12-02-2020;Australien;15;0;AU;23401892;3
13-02-2020;Australien;15;0;AU;23401892;3
14-02-2020;Australien;15;0;AU;23401892;3
15-02-2020;Australien;15;0;AU;23401892;3
16-02-2020;Australien;15;0;AU;23401892;3
17-02-2020;Australien;15;0;AU;23401892;3
18-02-2020;Australien;15;0;AU;23401892;3
19-02-2020;Australien;15;0;AU;23401892;3
20-02-2020;Australien;15;0;AU;23401892;3
21-02-2020;Australien;15;0;AU;23401892;3
22-02-2020;Australien;15;0;AU;23401892;3
23-02-2020;Australien;15;0;AU;23401892;3
24-02-2020;Australien;15;0;AU;23401892;3
25-02-2020;Australien;15;0;AU;23401892;3
26-02-2020;Australien;15;0;AU;23401892;3
27-02-2020;Australien;15;0;AU;23401892;3
28-02-2020;Australien;15;0;AU;23401892;3
29-02-2020;Australien;25;0;AU;23401892;3
01-03-2020;Australien;27;1;AU;23401892;3
02-03-2020;Australien;30;1;AU;23401892;3
03-03-2020;Australien;39;1;AU;23401892;3
04-03-2020;Australien;52;2;AU;23401892;3
05-03-2020;Australien;55;2;AU;23401892;3
